imageURN, textURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.352,0.3091,0.547,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.349,0.3668,0.547,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.357,0.4231,0.547,0.0773",
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.311,0.4996,0.563,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.266,0.5686,0.563,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.276,0.6309,0.563,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.331,0.6947,0.535,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.284,0.7299,0.535,0.0848",
"urn:cite:ecod:einsiedeln121img.sbe_0121_308@0.283,0.8042,0.653,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.124,0.0698,0.663,0.0675", page 309
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.122,0.1395,0.547,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.656,0.1298,0.149,0.039", "nuemes from previous line"
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.061,0.1943,0.609,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.669,0.1553,0.163,0.051", "nuemes from previous line"
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.121,0.2468,0.578,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.103,0.3173,0.578,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.32,0.3743,0.452,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.119,0.4261,0.555,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.089,0.3676,0.263,0.1688", Giant letter D
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.254,0.4839,0.432,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.109,0.5416,0.535,0.0698",
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.13,0.6062,0.535,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.12,0.6684,0.547,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.13,0.7262,0.547,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_309@0.096,0.7854,0.62,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.292,0.099,0.583,0.0495", page 310
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.288,0.1538,0.36,0.0488",
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.291,0.1995,0.638,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.344,0.2551,0.579,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.358,0.3121,0.543,0.0623",
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.572,0.3758,0.364,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.205,0.4501,0.6,0.0533",
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.188,0.3413,0.459,0.195", Giant letter M
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.4276,0.5116,0.5045,0.0473",
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.2617,0.5484,0.6723,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.3546,0.6092,0.5365,0.072",
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.3357,0.6767,0.5984,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_310@0.2977,0.7824,0.5524,0.0803",
