imageURN, textURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.2472,0.2506,0.3664,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.2452,0.3158,0.6076,0.0525",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.3253,0.3758,0.5065,0.0525",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.3203,0.4329,0.5495,0.0683",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.1612,0.4719,0.6226,0.2243",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.4204,0.5559,0.4234,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.3764,0.6279,0.4875,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.3263,0.6857,0.5716,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.3233,0.7427,0.4334,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.2593,0.805,0.5586,0.0563",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.2593,0.805,0.5586,0.0563",page 15 possible errors
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.1111,0.1118,0.6887,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.0581,0.132,0.7568,0.1178",
"urn:cite:ecod:einsiedeln121img.sbe_0121_014@0.1251,0.2326,0.5616,0.0735",
"urn:cite:ecod:einsiedeln121img.sbe_0121_015@0.1251,0.2933,0.5225,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_015@0.0621,0.3556,0.5806,0.0675",
"urn:cite:ecod:einsiedeln121img.sbe_0121_015@0.1321,0.4134,0.5706,0.0713",
"urn:cite:ecod:einsiedeln121img.sbe_0121_015@0.1231,0.4854,0.4625,0.0645",
"urn:cite:ecod:einsiedeln121img.sbe_0121_015@0.0661,0.5394,0.5856,0.075",
"urn:cite:ecod:einsiedeln121img.sbe_0121_015@0.1341,0.6017,0.5906,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_015@0.0601,0.6587,0.6476,0.075",
"urn:cite:ecod:einsiedeln121img.sbe_0121_015@0.1381,0.7277,0.4995,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_015@0.1291,0.7884,0.5265,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_015@0.1291,0.7884,0.5265,0.06",
"urn:cite:ecod:einsiedeln121img.sbe_0121_016@0.3644,0.1268,0.5095,0.0555",Page 16
"urn:cite:ecod:einsiedeln121img.sbe_0121_016@0.2953,0.147,0.6797,0.1005",
"urn:cite:ecod:einsiedeln121img.sbe_0121_016@0.3644,0.2408,0.4855,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_016@0.2973,0.3001,0.5996,0.0653",
